      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.009609         -0.000289         0.004456          2.073171         1.402439         -4.054878
    -0.002804         -0.002965         0.006299          4.176829         0.579268         -3.414634
    0.005178         -0.002568         0.014219          4.756098         -0.030488         -2.682927
    0.005705         0.007516         0.012352          3.810976         -0.243902         -2.5
    0.008275         0.005232         0.00285          2.195122         -0.182927         -2.896342
    0.010136         0.004967         -0.005142          1.280488         0.304878         -2.77439
    0.014944         -0.000324         -0.008605          1.036585         1.128049         -3.04878
    0.015471         0.000327         -0.007275          0.762195         1.707317         -2.896342
    0.013158         0.000262         -0.003867          0.609756         2.012195         -2.439024
    0.009355         -0.001939         -0.00407          1.097561         2.134146         -1.920732
    0.002601         -0.001747         -0.004037          1.95122         1.859756         -1.554878
    -0.000263         0.000165         0.001458          2.286585         1.737805         -1.707317
    -0.001382         0.000523         0.005658          2.317073         1.707317         -1.768293
    -0.001887         0.003153         0.0098          2.743902         1.554878         -1.890244
    -0.002096         0.005061         0.002762          3.384146         1.097561         -1.859756
    -0.000114         0.003658         0.003186          3.75         0.640244         -1.463415
    -0.002826         0.004294         0.010361          3.719512         0.426829         -1.219512
    -0.004604         0.004607         0.00575          3.018293         0.365854         -1.158537
    -0.006808         0.005053         0.003623          2.195122         0.457317         -1.25
    -0.003494         0.002284         0.003094          1.676829         0.548781         -1.493902
    0.000916         -0.000516         0.000131          0.731707         0.792683         -1.615854
    0.001709         0.001345         0.0003          0.335366         1.036585         -1.615854
    0.002344         -0.002244         -0.00308          0.487805         1.006098         -1.493902
    0.001485         -0.003358         -0.004612          1.128049         0.945122         -1.219512
    -0.000375         0.002587         -0.004471          2.103659         0.792683         -1.067073
    -0.0003         -0.000079         0.000134          2.591464         0.548781         -1.189024
    -0.002779         0.003062         0.00206          2.835366         0.457317         -1.280488
    0.001878         0.001082         0.009656          2.713415         0.396341         -1.493902
    0.003065         0.000475         0.009873          1.676829         0.396341         -1.036585
    0.003038         0.003896         0.007117          0.609756         0.27439         -0.823171
    0.001454         0.000968         0.00042          -0.091463         0.213415         -0.792683
    -0.00079         -0.002155         -0.001617          0.182927         0.426829         -0.884146
    -0.001413         -0.000162         0.002222          0.884146         0.548781         -1.036585
    -0.001717         -0.001496         -0.003496          0.457317         0.518293         -1.067073
    -0.000201         -0.005494         -0.005726          0.243902         0.304878         -0.884146
    0.002378         0.000097         0.001083          0.914634         0.365854         -0.97561
    0.003856         0.005742         0.00282          1.280488         0.457317         -0.884146
    0.001913         0.007132         0.004404          0.70122         0.670732         -0.670732
    0.000944         0.002581         0.000789          -0.182927         1.036585         -0.548781
    -0.001979         -0.000865         0.001998          -0.579268         1.310976         -0.457317
    0.001151         -0.004012         0.001403          -0.304878         1.52439         -0.731707
    -0.001032         -0.004382         -0.002588          -0.060976         1.432927         -0.457317
    -0.001412         -0.001943         -0.006953          0.396341         1.341463         -0.457317
    -0.000739         -0.00214         -0.002828          0.884146         1.067073         -0.487805
    -0.002349         -0.00015         -0.001286          1.371951         0.823171         -0.457317
    -0.000903         0.001247         0.008737          1.615854         0.609756         -0.640244
    0.000255         0.001779         0.005818          1.341463         0.426829         -0.792683
    0.00118         0.002986         0.003287          1.067073         0.304878         -0.853659
    0.002702         -0.00015         -0.000105          1.097561         0.243902         -0.823171
    0.002162         0.000856         0.000111          1.463415         0.487805         -1.067073
    0.000557         -0.000877         -0.000692          1.981707         0.396341         -1.067073
    0.001618         0.001837         0.001399          2.103659         0.243902         -0.70122
    0.002466         0.003228         0.00151          2.134146         0.243902         -0.487805
    -0.000566         0.003363         -0.000354          2.134146         0.121951         -0.304878
    -0.002211         0.000933         0.003427          2.682927         0.152439         -0.213415
    -0.003136         0.000942         0.00782          2.896342         0.182927         -0.091463
    -0.000751         0.00173         0.005279          1.95122         0.27439         -0.182927
    0.002524         0.002946         0.006372          1.371951         0.365854         -0.121951
    0.005535         0.005873         0.008418          0.762195         0.27439         0.060976
    0.005209         0.000206         -0.000297          -0.091463         -0.030488         0.579268
    0.003191         -0.000226         -0.006292          0.304878         -0.304878         0.914634
    0.002748         -0.000571         -0.003081          1.646342         -0.091463         0.792683
    -0.001903         0.003449         0.000856          2.682927         0.030488         1.097561
    -0.001718         0.003736         0.008497          2.621951         0.27439         1.036585
    -0.002741         -0.001113         0.001329          1.859756         0.792683         1.067073
    -0.00649         -0.004797         0.000477          2.621951         1.097561         0.823171
