      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.004052         -0.000675         0.00241          -0.457317         -0.396341         -0.609756
    -0.004804         0.001803         0.0031          -0.457317         -0.426829         -0.27439
    -0.002867         0.004568         -0.002793          -0.487805         -0.335366         -0.030488
    0.000441         0.00092         0.002843          -0.70122         0.030488         -0.121951
    0.004454         -0.007077         0.003837          -1.707317         0.579268         -0.335366
    0.001806         -0.007224         -0.002008          -1.798781         1.067073         -0.70122
    0.002421         0.001838         -0.005513          -0.70122         0.731707         -0.518293
    -0.004899         0.005767         -0.002067          -0.243902         0.640244         -0.518293
    -0.005872         0.003833         0.00069          -1.219512         0.487805         -0.457317
    -0.000987         -0.00084         0.006998          -1.463415         0.548781         -0.640244
    0.007023         -0.00907         0.005989          -1.402439         0.457317         -0.213415
    0.005032         -0.003545         -0.002631          -1.097561         0.579268         -0.853659
    0.002268         -0.000297         -0.006402          -0.609756         0.426829         -0.548781
    -0.000139         0.00445         -0.011762          -0.518293         0.640244         -0.670732
    0.00028         -0.000737         -0.002574          -0.457317         0.243902         -0.182927
    -0.000753         -0.007621         0.008683          -0.426829         0.030488         -0.304878
    -0.006462         -0.003362         0.010267          0.243902         -0.213415         -0.335366
    -0.004388         0.002388         0.002745          0.335366         -0.121951         -0.518293
    -0.003315         0.006598         -0.000539          -0.182927         0.091463         -0.518293
    -0.003043         0.008013         -0.005118          -0.487805         0.426829         -0.213415
    -0.001848         -0.001598         -0.003118          -1.097561         0.792683         -0.365854
    0.002623         -0.003622         0.00063          -1.371951         1.006098         -0.609756
    0.007177         -0.006218         -0.002035          -1.067073         0.884146         -0.70122
    0.007304         -0.003998         -0.005729          -0.335366         0.579268         -0.579268
    -0.000602         -0.002612         -0.006537          0.609756         0.487805         -0.335366
    -0.007513         0.007871         -0.000737          2.164634         -0.213415         -0.121951
    -0.000346         0.003367         0.016598          2.591464         -0.670732         -0.213415
    -0.000472         0.003475         0.022458          1.310976         -0.121951         -0.640244
    -0.001355         -0.001907         0.008591          -0.609756         0.182927         -1.036585
    0.002432         -0.005237         -0.011096          -1.158537         0.426829         -1.310976
    -0.001375         -0.002432         -0.025478          -0.518293         0.457317         -0.945122
    0.001244         0.003719         -0.012961          0.518293         0.335366         -0.548781
    0.005683         0.00278         0.011116          1.097561         0.030488         -0.518293
    0.006695         0.003982         0.016119          0.945122         0         -0.548781
    0.00516         0.003381         0.008989          0.457317         0.152439         -0.884146
    -0.001145         0.006415         -0.005895          -0.609756         0.457317         -1.067073
    -0.005018         0.002789         -0.008231          -0.914634         0.335366         -0.731707
    -0.003233         -0.001089         -0.001116          -0.70122         0.609756         -0.823171
    0.001711         -0.007707         0.000084          -1.006098         0.518293         -0.731707
    0.0084         -0.009682         0.002215          -0.457317         0.152439         -0.70122
    0.001446         -0.002667         0.004897          0.457317         0         -0.823171
    -0.005484         0.005484         0.004308          0.487805         -0.030488         -0.945122
    -0.01259         0.013566         0.000126          0.121951         0.304878         -0.97561
    -0.004603         0.003822         -0.005172          -0.914634         -0.091463         -0.70122
    0.005888         -0.002802         0.003479          -0.914634         -0.091463         -0.609756
    0.00764         -0.006538         0.000635          -0.426829         -0.243902         -0.121951
    0.001815         0.000629         -0.002812          -0.121951         -0.030488         -0.70122
    0.00321         0.006753         0.000289          -0.121951         0.182927         -0.670732
    -0.001143         0.00384         -0.007386          -1.52439         0.97561         -0.853659
    -0.000524         -0.004545         -0.011963          -2.134146         1.219512         -0.792683
    0.007198         -0.010081         0.002343          -1.219512         0.823171         -0.457317
    0.001657         -0.006112         0.007734          0.121951         0.426829         -0.182927
    -0.002385         0.009173         0.011265          0.853659         0.182927         -0.060976
    -0.003471         0.014174         0.00452          -0.365854         0.243902         -0.70122
    -0.00805         -0.002333         -0.000876          -1.737805         0.487805         -0.731707
    -0.002143         -0.010264         -0.005779          -2.22561         0.731707         -0.640244
    -0.000152         -0.012118         -0.006772          -1.067073         0.792683         -0.365854
    0.003589         -0.007936         -0.006785          -0.121951         0.213415         -0.518293
    -0.00084         0.001854         -0.001912          0.609756         0.426829         -0.487805
    -0.004187         0.013593         -0.000358          0.670732         0.548781         -0.548781
    -0.001201         0.004429         0.007136          -0.823171         0.609756         -0.609756
    0.005484         -0.002902         0.010787          -1.371951         0.70122         -0.487805
    0.007122         -0.004275         0.00277          -1.097561         0.426829         -0.579268
    0.00101         -0.002834         -0.003643          -0.091463         0.152439         -0.579268
    -0.004075         0.003201         -0.00936          0.121951         0         -0.518293
    -0.005018         0.002171         -0.0028          0.365854         -0.030488         -0.243902
    -0.000694         0.001541         0.004205          0         0.213415         -0.365854
    0.005109         -0.00365         0.004341          -1.036585         0.304878         -0.426829
    0.005259         -0.003115         0.002496          -0.792683         0.182927         -0.609756
    0.000692         0.003367         -0.003081          -0.518293         0.243902         -0.609756
    -0.003158         0.002108         -0.007739          -0.579268         0.426829         -0.579268
    -0.002721         0.003249         -0.002285          0.213415         0.426829         -0.518293
    -0.001982         0.003576         0.004227          0.243902         0.579268         -0.396341
    0.001735         -0.001827         0.000257          -0.396341         0.487805         -0.335366
    -0.003104         -0.000876         0.003135          -0.548781         0.670732         -0.70122
    -0.00014         -0.008122         -0.005305          -0.670732         0.213415         -0.731707
    -0.004604         -0.001615         -0.004439          -0.365854         0.27439         -0.640244
    0.000418         0.002028         0.000746          -0.213415         0.304878         -0.304878
    0.001702         -0.000135         0.00587          0.060976         0.182927         -0.121951
    0.007026         0.005361         0.005868          0.579268         -0.152439         -0.304878
    0.003472         0.007609         0.003132          0.27439         -0.030488         -0.640244
    -0.000543         0.007259         -0.001206          -0.182927         0.030488         -0.792683
    0.001324         -0.004935         -0.00155          -0.762195         0.304878         -0.731707
    0.000278         -0.007268         -0.009834          -1.402439         0.762195         -0.487805
    0.004324         -0.012846         -0.005328          -0.792683         0.609756         -0.243902
    0.000334         -0.004222         0.006284          0.853659         0.396341         -0.182927
    -0.005006         0.004435         0.005613          1.341463         0.304878         -0.670732
    -0.008888         0.009407         0.002928          1.006098         0.182927         -0.823171
    -0.002423         0.002448         0.006053          0.70122         0.060976         -0.487805
    0.005874         -0.004292         0.00621          0.487805         0.152439         -0.335366
    0.004699         -0.005582         0.001257          1.006098         -0.335366         0.27439
    0.005127         0.003347         0.007256          0.914634         0.182927         0.762195
    -0.00918         0.016349         -0.006305          -1.128049         2.164634         2.743902
    -0.018281         0.017572         -0.042739          -8.079268         3.841464         5.670732
    -0.008375         -0.049419         -0.05216          -24.17683         6.097561         13.658537
    -0.047911         -0.13934         -0.031962          -28.231709         14.969513         22.408537
    -0.069969         -0.091355         -0.006625          -15.304878         15.97561         25.152439
    -0.101093         -0.032068         -0.016823          -10.579268         13.170732         26.95122
    -0.121695         -0.02878         -0.037677          -15.54878         8.628049         30.731709
    -0.121379         -0.017555         -0.064908          -21.79878         2.378049         31.67683
    -0.092416         -0.011114         -0.084934          -25.914635         -6.585366         32.042683
    -0.056745         -0.00772         -0.061502          -22.37805         -16.219513         35.335365
    -0.038951         0.014918         -0.049592          -14.908537         -25.121952         37.378048
    -0.008504         0.024239         -0.016431          -10.731708         -33.567074         35.762196
    0.027572         0.040485         0.000527          -9.115854         -38.5061         33.475609
    0.055846         0.029849         0.022687          -8.018292         -39.359756         31.737806
    0.0437         0.034231         0.033579          -7.256098         -34.878048         30.884148
    0.06582         0.036369         0.047762          -4.512195         -28.323172         25.792683
    0.088007         0.065423         0.098561          -4.359756         -23.536587         21.493902
    0.097554         -0.001568         0.093107          -11.402439         -22.621952         19.542683
    0.105387         0.003043         0.056517          -11.036586         -23.932928         16.25
    0.084114         0.025091         0.007909          -3.75         -22.560976         11.52439
    0.068463         0.018119         -0.000118          0.70122         -22.103659         10.579268
    0.046763         -0.001715         0.008108          0.457317         -20.670732         10.54878
    0.049324         -0.003716         0.021135          1.920732         -18.658537         5.396342
    0.06446         -0.006684         0.026088          8.567074         -16.920732         0.518293
    0.046685         -0.003785         0.031417          14.115854         -15.213415         0.030488
    0.053559         -0.013965         0.01029          13.323171         -13.719513         -1.981707
    0.045386         -0.005703         -0.014034          12.073171         -10.97561         -3.170732
    0.032793         0.003445         0.009672          13.018293         -6.219512         -4.603659
    0.002406         0.013889         0.051878          13.231708         -0.640244         -3.932927
    -0.012137         0.043338         0.035643          9.29878         0.792683         -3.323171
    -0.053265         -0.003806         -0.008204          1.737805         1.371951         -2.073171
    -0.069369         -0.010467         -0.06086          -4.878049         -2.439024         -1.067073
    -0.035964         0.00022         -0.080134          -3.963415         -3.993902         -6.920732
    -0.023498         -0.015449         -0.051998          -0.487805         -4.939024         -6.158537
    -0.021337         -0.010211         -0.026559          2.743902         -4.542683         -5.670732
    -0.017656         -0.029262         -0.013239          6.097561         -5.091464         -6.280488
    -0.010218         -0.02966         -0.027779          11.097561         -5.731708         -8.506098
    0.1387         -0.025486         0.134222          17.621952         -5.091464         -13.262196
