      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    0.006573         0.01258         0.019927          4.237805         -0.884146         -1.646342
    0.007407         0.014557         0.02102          4.176829         -0.670732         -1.768293
    0.010417         0.005981         0.009784          2.439024         -0.121951         -1.463415
    0.007553         0.002832         -0.004087          -0.487805         0.243902         -1.646342
    -0.000794         -0.000859         -0.01284          -1.707317         0.030488         -1.067073
    -0.006885         -0.002445         -0.009295          -0.609756         -0.304878         -0.365854
    -0.002578         -0.003909         -0.010561          1.554878         -0.731707         0.030488
    -0.002844         -0.000003         -0.001222          4.146341         -1.189024         0.396341
    -0.000517         0.007615         0.009569          4.481708         -1.25         0.060976
    0.005055         0.01078         0.021718          1.463415         -1.097561         -0.548781
    0.004435         0.003936         0.013468          -1.646342         -0.335366         -0.945122
    -0.003288         0.002368         0.000227          -3.292683         0.487805         -0.853659
    -0.003607         0.00209         -0.008998          -4.420732         0.457317         -0.884146
    -0.000737         -0.003797         -0.015206          -4.603659         0.518293         -1.189024
    0.003902         -0.003624         -0.010016          -3.506098         0.27439         -1.036585
    0.001755         0.000421         -0.006451          -2.317073         0.335366         -0.853659
    0.001013         -0.003374         -0.009067          -1.554878         0.030488         -0.914634
    0.003154         -0.009144         0.00134          -0.853659         -0.030488         -1.097561
    0.004281         -0.004386         0.001658          -0.914634         0.152439         -1.219512
    -0.005755         0.000984         -0.004142          -0.27439         0.335366         -0.914634
    -0.003823         0.00274         0.000593          1.128049         0.060976         -1.036585
    0.001434         0.000825         0.011802          1.585366         -0.060976         -1.25
    0.005054         0.002418         0.019989          0.487805         0.182927         -1.25
    0.003652         0.000567         0.003491          -0.70122         0.243902         -1.341463
    -0.004695         0.003969         -0.007754          -0.670732         0.762195         -1.280488
    -0.004342         0.001418         -0.012063          -0.762195         0.731707         -1.067073
    0.000628         -0.004921         -0.014338          -0.518293         0.548781         -1.158537
    -0.002037         -0.008429         -0.008931          0.823171         0.457317         -1.097561
    0.002472         -0.001469         0.002621          2.195122         0.030488         -1.097561
    0.010767         0.000387         0.009909          2.713415         0.060976         -1.432927
    -0.003496         0.00695         0.006365          2.621951         0.579268         -0.884146
    -0.003578         0.006146         0.005873          1.95122         0.548781         -1.128049
    0.004169         0.001987         0.011534          1.128049         0.457317         -1.493902
    0.007827         0.005301         0.003368          0.030488         0.182927         -1.585366
    0.00177         -0.00572         0.000937          -0.457317         0.304878         -1.310976
    0.002978         -0.011998         0.008952          -0.091463         0.457317         -1.036585
    0.003554         -0.003544         -0.004557          -0.853659         0.548781         -0.884146
    -0.004774         0.008102         -0.013997          -0.518293         0.335366         -0.335366
    -0.0046         0.014294         -0.008463          1.067073         -0.365854         -0.396341
    0.003937         -0.002236         0.018815          0.884146         -0.518293         -0.853659
    0.005298         -0.005891         0.015638          -0.97561         -0.121951         -0.792683
    -0.003574         0.003295         -0.008583          -1.768293         -0.182927         -0.213415
    -0.007742         0.016308         -0.016046          -1.097561         -0.548781         -0.030488
    0.005525         -0.001797         -0.00229          -1.128049         -0.97561         -0.579268
    0.001881         -0.006711         0.008324          -1.280488         -0.091463         -0.335366
    0.00131         -0.007517         0.001191          -1.554878         -0.457317         -0.335366
    -0.001296         -0.000741         -0.002173          -1.067073         -0.670732         0.182927
    -0.000256         0.005853         -0.001347          -1.341463         -0.457317         -0.121951
    -0.000009         0.00351         -0.002445          -2.286585         -0.609756         -0.426829
    -0.002156         0.003199         -0.00137          -1.463415         -0.579268         -0.609756
    0.006478         -0.016972         0.012771          -1.737805         -0.213415         -0.670732
    0.004011         -0.01475         0.006115          -4.115854         1.097561         -0.457317
